scenario	replicate	method	cell_id	is_transition	entropy_score	auroc	auprc	transition_class
rare_transition	1	marker_scoring	Cell000034	FALSE	1.77950109072203	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000035	FALSE	1.77301775061688	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000036	FALSE	1.76799160803889	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000037	FALSE	1.74922886546835	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000038	FALSE	1.7546147937927	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000039	FALSE	1.75167298768492	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000040	FALSE	1.75815279371266	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000041	FALSE	1.74482875670233	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000042	FALSE	1.760941002991	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000043	FALSE	1.7458792057294	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000044	FALSE	1.77820519889752	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000045	FALSE	1.75322146949099	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000046	FALSE	1.78245874581341	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000047	FALSE	1.76045266883909	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000048	FALSE	1.71878059066224	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000049	TRUE	1.77472277936372	0.781045751633987	0.166887552916965	Rare transition
rare_transition	1	marker_scoring	Cell000050	FALSE	1.74512178546833	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000051	FALSE	1.7717907283693	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000052	FALSE	1.75740163209201	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000053	FALSE	1.76060511598498	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000054	FALSE	1.74080939839638	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000055	TRUE	1.772122317762	0.781045751633987	0.166887552916965	Rare transition
rare_transition	1	marker_scoring	Cell000056	FALSE	1.73266322647542	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000057	FALSE	1.74483846701301	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000058	FALSE	1.75429126432976	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000059	FALSE	1.75932809622934	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000060	FALSE	1.74239174347878	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000061	FALSE	1.73267106345395	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000062	FALSE	1.79021199357078	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000063	FALSE	1.78034133511787	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000064	FALSE	1.7402582373669	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000065	FALSE	1.74609398997236	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000066	FALSE	1.74706971998363	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000067	FALSE	1.77671111136925	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000068	FALSE	1.74756503997518	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000069	FALSE	1.62460632169048	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000070	FALSE	1.74074020382218	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000071	FALSE	1.72656566109759	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000072	FALSE	1.71866296012697	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000073	FALSE	1.74529824492314	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000074	FALSE	1.76463200375106	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000075	FALSE	1.76247029833309	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000076	FALSE	1.70131778466696	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000077	FALSE	1.74631797058335	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000078	TRUE	1.76135081521697	0.781045751633987	0.166887552916965	Rare transition
rare_transition	1	marker_scoring	Cell000079	FALSE	1.76030867828771	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000080	FALSE	1.67887382855331	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000081	FALSE	1.68679382659019	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000082	FALSE	1.7728936385519	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000083	FALSE	1.71448357300369	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000084	FALSE	1.7591349379495	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000085	FALSE	1.75088512834469	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000086	FALSE	1.74028408313351	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000087	FALSE	1.75581847614671	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000088	FALSE	1.67222982519736	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000089	FALSE	1.76300095009434	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000090	FALSE	1.77390372676825	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000091	FALSE	1.76154493569085	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000092	FALSE	1.74641399738225	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000093	FALSE	1.73776335670118	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000094	FALSE	1.70085306644893	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000095	FALSE	1.76705947218941	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000096	FALSE	1.77666566225507	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000097	FALSE	1.70722096413912	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000098	FALSE	1.77384816410037	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000099	FALSE	1.78906380138206	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000100	FALSE	1.77079480891443	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000101	FALSE	1.73611140378973	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000102	FALSE	1.77543090833982	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000103	FALSE	1.74105597065241	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000104	FALSE	1.76100483468763	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000105	TRUE	1.7840030503674	0.781045751633987	0.166887552916965	Rare transition
rare_transition	1	marker_scoring	Cell000106	FALSE	1.76272031808563	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000107	FALSE	1.7158498762675	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	marker_scoring	Cell000108	FALSE	1.77893683337017	0.781045751633987	0.166887552916965	Other cells
rare_transition	1	fibrodynmix_nb	Cell000001	FALSE	1.58303826076915	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000002	FALSE	1.47448162924619	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000003	FALSE	1.50031188233552	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000004	FALSE	1.27523279308635	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000005	FALSE	1.68691848769205	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000006	FALSE	1.71649815317347	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000007	FALSE	1.66918960470255	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000008	FALSE	1.56271788830729	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000009	FALSE	1.62319839331249	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000010	FALSE	1.72775659215473	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000011	FALSE	1.63094147456785	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000012	FALSE	1.51246032423973	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000013	TRUE	1.73682464361534	0.658496732026144	0.17820627085333	Rare transition
rare_transition	1	fibrodynmix_nb	Cell000014	FALSE	1.53917471641658	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000015	FALSE	1.68826374536737	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000016	FALSE	1.54039850205631	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000017	FALSE	1.44992501642399	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000018	FALSE	1.73446738089458	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000019	FALSE	1.72203772445102	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000020	TRUE	1.46564141592075	0.658496732026144	0.17820627085333	Rare transition
rare_transition	1	fibrodynmix_nb	Cell000021	FALSE	1.48449713094238	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000022	FALSE	1.56149936158034	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000023	FALSE	1.33353756251641	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000024	FALSE	1.50695403468772	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000025	FALSE	1.44564705756976	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000026	FALSE	1.49457756573579	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000027	FALSE	1.72989661711889	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000028	FALSE	1.67325351412337	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000029	FALSE	1.63915984266056	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000030	FALSE	1.30913507192068	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000031	FALSE	1.59446397445784	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000032	FALSE	1.54079564810241	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000033	FALSE	1.43465754173087	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000034	FALSE	1.74727271537597	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000035	FALSE	1.56806090073883	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000036	FALSE	1.60478610506563	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000037	FALSE	1.57364539527677	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000038	FALSE	1.5481552898591	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000039	FALSE	1.496916753402	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000040	FALSE	1.69885054708512	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000041	FALSE	1.68118823427235	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000042	FALSE	1.69323274148722	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000043	FALSE	1.64041627462338	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000044	FALSE	1.58581970127742	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000045	FALSE	1.50525396501271	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000046	FALSE	1.52961841281175	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000047	FALSE	1.6620138962941	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000048	FALSE	1.46472355427809	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000049	TRUE	1.57967863262159	0.658496732026144	0.17820627085333	Rare transition
rare_transition	1	fibrodynmix_nb	Cell000050	FALSE	1.71213798609268	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000051	FALSE	1.5328917636341	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000052	FALSE	1.37987238655427	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000053	FALSE	1.59602120311239	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000054	FALSE	1.34980938144099	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000055	TRUE	1.76449628467521	0.658496732026144	0.17820627085333	Rare transition
rare_transition	1	fibrodynmix_nb	Cell000056	FALSE	1.40514201372208	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000057	FALSE	1.53399771145729	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000058	FALSE	1.57905072867043	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000059	FALSE	1.72986538829601	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000060	FALSE	1.65153927099437	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000061	FALSE	1.67870439314247	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000062	FALSE	1.63282377646738	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000063	FALSE	1.7000361434369	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000064	FALSE	1.4658035798777	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000065	FALSE	1.6068120138641	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000066	FALSE	1.62919749060859	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000067	FALSE	1.59977648455932	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000068	FALSE	1.6819335018584	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000069	FALSE	1.50455297569698	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000070	FALSE	1.45227659658565	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000071	FALSE	1.57050248039141	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000072	FALSE	1.46735944455597	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000073	FALSE	1.68073348391386	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000074	FALSE	1.56560740315648	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000075	FALSE	1.60609944555245	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000076	FALSE	1.43288552506867	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000077	FALSE	1.51368258471196	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000078	TRUE	1.63692194784156	0.658496732026144	0.17820627085333	Rare transition
rare_transition	1	fibrodynmix_nb	Cell000079	FALSE	1.57541291773092	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000080	FALSE	1.41339732000443	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000081	FALSE	1.20610324013135	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000082	FALSE	1.66892452566152	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000083	FALSE	1.56008039643483	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000084	FALSE	1.77829904570676	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000085	FALSE	1.56883101124534	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000086	FALSE	1.60862116731263	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000087	FALSE	1.56316818406897	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000088	FALSE	1.56839691301642	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000089	FALSE	1.48233458863283	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000090	FALSE	1.53175982398195	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000091	FALSE	1.44194183536105	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000092	FALSE	1.40319473194391	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000093	FALSE	1.55121055826251	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000094	FALSE	1.28664099782065	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000095	FALSE	1.69236590795955	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000096	FALSE	1.73611270893984	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000097	FALSE	1.33659150151764	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000098	FALSE	1.73514748608713	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000099	FALSE	1.45623972345223	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000100	FALSE	1.56221486143647	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000101	FALSE	1.4490546987618	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000102	FALSE	1.69470817971069	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000103	FALSE	1.53226272809711	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000104	FALSE	1.651097109652	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000105	TRUE	1.57303021549383	0.658496732026144	0.17820627085333	Rare transition
rare_transition	1	fibrodynmix_nb	Cell000106	FALSE	1.7821913752373	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000107	FALSE	1.55215685146488	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_nb	Cell000108	FALSE	1.52886251888905	0.658496732026144	0.17820627085333	Other cells
rare_transition	1	fibrodynmix_vi	Cell000001	FALSE	1.60854364076498	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000002	FALSE	1.48888092545533	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000003	FALSE	1.52447197532778	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000004	FALSE	1.24826743856418	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000005	FALSE	1.70323479062491	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000006	FALSE	1.71089388589342	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000007	FALSE	1.66180395292119	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000008	FALSE	1.54760742359329	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000009	FALSE	1.62638015571615	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000010	FALSE	1.7135174256881	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000011	FALSE	1.59400503593467	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000012	FALSE	1.523949657821	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000013	TRUE	1.74998217443477	0.655228758169935	0.166623594232862	Rare transition
rare_transition	1	fibrodynmix_vi	Cell000014	FALSE	1.53779650133934	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000015	FALSE	1.70075333275655	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000016	FALSE	1.53510669641463	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000017	FALSE	1.43601728146193	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000018	FALSE	1.72209823008839	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000019	FALSE	1.73479095500204	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000020	TRUE	1.51640946113006	0.655228758169935	0.166623594232862	Rare transition
rare_transition	1	fibrodynmix_vi	Cell000021	FALSE	1.52932548579026	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000022	FALSE	1.55486083464262	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000023	FALSE	1.33741264311935	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000024	FALSE	1.54006589163518	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000025	FALSE	1.46077059466862	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000026	FALSE	1.48834230539011	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000027	FALSE	1.73851921435053	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000028	FALSE	1.6944415122854	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000029	FALSE	1.62726124762983	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000030	FALSE	1.26505500163626	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000031	FALSE	1.59333617202015	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000032	FALSE	1.53215956063183	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000033	FALSE	1.42740501556442	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000034	FALSE	1.75341487856871	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000035	FALSE	1.57529131673514	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000036	FALSE	1.61012754455707	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000037	FALSE	1.58782304027714	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000038	FALSE	1.57516427311206	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000039	FALSE	1.51793873690984	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000040	FALSE	1.71502006952196	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000041	FALSE	1.69693410870376	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000042	FALSE	1.70653029296851	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000043	FALSE	1.64025326295713	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000044	FALSE	1.57961764998298	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000045	FALSE	1.51560969985972	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000046	FALSE	1.52581821197661	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000047	FALSE	1.64534730739723	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000048	FALSE	1.44711262493393	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000049	TRUE	1.5773764317599	0.655228758169935	0.166623594232862	Rare transition
rare_transition	1	fibrodynmix_vi	Cell000050	FALSE	1.69580645289824	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000051	FALSE	1.52397031937457	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000052	FALSE	1.38147375535485	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000053	FALSE	1.62763457573714	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000054	FALSE	1.37370417647458	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000055	TRUE	1.76776844985072	0.655228758169935	0.166623594232862	Rare transition
rare_transition	1	fibrodynmix_vi	Cell000056	FALSE	1.44362972830357	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000057	FALSE	1.56652658386484	0.655228758169935	0.166623594232862	Other cells
rare_transition	1	fibrodynmix_vi	Cell000058	FALSE	1.58829837706622	0.655228758169935	0.166623594232862	Other cells
